target_overall_rating,prop_size_sqft,prop_type_house,prop_type_apartment,prop_type_office,prop_latitude,prop_longitude,prop_total_jobs,prop_eco_friendly,prop_pet_present,cleaner_total_jobs,cleaner_avg_rating,cleaner_rating_trend,cleaner_experience_years,cleaner_spec_house,cleaner_spec_apartment,cleaner_spec_office,cleaner_avg_job_value,cleaner_completion_rate,cleaner_avg_bid_amount,cleaner_client_retention,hist_previous_jobs,hist_avg_rating,hist_days_since_last,hist_prop_type_match,hist_price_compatibility,hist_client_avg_rating,hist_client_total_jobs,hist_rebooking_indicator,hist_has_communication,hist_issue_resolution_rate,ctx_urgency_days,ctx_price_low,ctx_price_medium,ctx_price_high,ctx_service_complexity,ctx_season_sin,ctx_season_cos,ctx_is_weekend,ctx_client_tenure_days,rating_quality,rating_communication,rating_timeliness,rating_professionalism,meta_job_id,meta_client_id,meta_cleaner_id,meta_property_id,meta_scheduled_date,meta_review_id
7.0,2415.0,1,0,0,38.05384289,23.7287649,16,0,0,2,5.5,0.0,-0.9643835616438357,0.5,0.0,0.5,125.0,0.5,95.0,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-352,0,0,1,0.21,-0.5000000000000004,0.8660254037844384,0,-352,8.0,6.0,5.0,7.0,190,1587,1310,579,2024-11-21,153
8.0,4061.0,0,0,1,38.09702761,23.6674206,18,0,0,7,6.571428571428571,0.0,-0.5397260273972603,0.5714285714285714,0.14285714285714285,0.2857142857142857,158.57142857142858,0.7777777777777778,0.0,0.0,0,0.0,9999,0.0,0.5,7.0,11,0,1,1.0,-197,0,0,1,0.205,0.8660254037844387,-0.4999999999999998,0,-197,8.0,8.0,6.0,9.0,191,1524,1185,495,2025-04-25,154
5.0,2823.0,1,0,0,37.84646987,23.82537449,9,0,0,5,6.2,0.0,-0.8438356164383561,0.2,0.4,0.4,76.0,0.8333333333333334,45.0,0.0,0,0.0,9999,0.0,0.5,6.0,2,0,1,1.0,-308,0,0,1,0.25,0.49999999999999994,0.8660254037844387,1,-308,6.0,4.0,6.0,5.0,192,1617,1189,622,2025-01-04,155
5.0,455.0,0,1,0,38.01093903,23.61595942,10,0,0,16,5.75,-0.04999999999999982,-0.6246575342465753,0.375,0.375,0.25,91.875,0.7619047619047619,111.25,0.0,0,0.0,9999,0.0,0.5,7.5,3,0,1,1.0,-228,1,0,0,0.23,1.0,6.123233995736766e-17,0,-228,6.0,5.0,3.0,4.0,193,1654,1310,671,2025-03-25,156
7.0,3467.0,0,0,1,38.0268431,23.64095513,7,0,0,19,5.842105263157895,0.057894736842105665,-0.6136986301369863,0.3157894736842105,0.3157894736842105,0.3684210526315789,85.26315789473684,0.95,86.66666666666667,0.0,0,0.0,9999,0.0,0.5,7.714285714285714,9,0,1,1.0,-224,0,0,1,0.215,1.0,6.123233995736766e-17,1,-224,8.0,7.0,7.0,6.0,194,1348,1171,268,2025-03-29,157
5.0,4172.0,0,0,1,37.95894124,23.71950139,8,0,0,15,5.933333333333334,0.06666666666666643,-0.6054794520547945,0.3333333333333333,0.3333333333333333,0.3333333333333333,110.66666666666667,0.8333333333333334,220.0,0.06666666666666665,0,0.0,9999,0.0,0.5,7.5,3,0,1,1.0,-221,0,0,1,0.25,0.8660254037844387,-0.4999999999999998,0,-221,4.0,5.0,6.0,4.0,195,1724,1286,765,2025-04-01,158
6.0,2499.0,1,0,0,38.0923923,23.58447897,5,0,0,9,7.0,0.0,-0.7095890410958904,0.2222222222222222,0.1111111111111111,0.6666666666666666,182.22222222222223,0.9,25.0,0.0,0,0.0,9999,0.0,0.5,7.5,4,0,1,1.0,-259,0,0,1,0.2,0.8660254037844386,0.5000000000000001,1,-259,5.0,7.0,5.0,7.0,196,1764,1305,817,2025-02-22,159
8.0,446.0,0,1,0,37.86473085,23.80735406,10,0,0,3,8.333333333333334,0.0,-0.7726027397260274,0.3333333333333333,0.0,0.6666666666666666,263.3333333333333,0.75,293.75,0.0,0,0.0,9999,0.0,0.5,6.25,5,0,1,1.0,-282,1,0,0,0.23,0.49999999999999994,0.8660254037844387,0,-282,7.0,9.0,6.0,9.0,197,1506,1128,472,2025-01-30,160
9.0,453.0,0,1,0,37.90764723,23.72693323,5,0,0,20,9.3,0.0,-0.11506849315068493,0.3,0.35,0.35,262.75,0.8333333333333334,430.0,0.0,0,0.0,9999,0.0,0.5,6.0,4,0,1,1.0,-42,1,0,0,0.215,-1.0,-1.8369701987210297e-16,1,-42,9.0,8.0,9.0,8.0,198,1702,1221,735,2025-09-27,161
10.0,2810.0,1,0,0,37.94515896,23.67212507,5,0,0,14,9.357142857142858,-0.05714285714285694,-0.5698630136986301,0.5714285714285714,0.14285714285714285,0.2857142857142857,350.0,0.9333333333333333,40.0,0.0,0,0.0,9999,0.0,0.5,8.5,3,0,1,1.0,-208,0,0,1,0.21,0.8660254037844387,-0.4999999999999998,0,-208,10.0,10.0,8.0,9.0,199,1384,1176,311,2025-04-14,162
10.0,1181.0,0,1,0,38.07426739,23.6623862,9,0,0,3,9.666666666666666,0.0,-0.8054794520547945,0.6666666666666666,0.3333333333333333,0.0,230.0,0.5,535.0,0.0,0,0.0,9999,0.0,0.5,7.0,3,0,1,1.0,-294,0,0,1,0.23,0.49999999999999994,0.8660254037844387,1,-294,9.0,10.0,10.0,10.0,200,1706,1183,739,2025-01-18,163
9.0,4545.0,0,0,1,38.02137097,23.82002435,11,0,0,21,9.476190476190476,0.12380952380952337,-0.10410958904109589,0.42857142857142855,0.23809523809523808,0.3333333333333333,361.42857142857144,0.9545454545454546,210.0,0.04761904761904767,0,0.0,9999,0.0,0.5,7.111111111111111,11,0,1,1.0,-38,0,0,1,0.215,-0.8660254037844386,0.5000000000000001,0,-38,9.0,9.0,8.0,10.0,201,1783,1176,841,2025-10-01,164
9.0,2479.0,1,0,0,37.90516351,23.7541587,11,0,0,2,10.0,0.0,-0.8602739726027397,0.5,0.5,0.0,270.0,0.6666666666666666,1115.0,0.0,0,0.0,9999,0.0,0.5,9.0,3,0,1,1.0,-314,0,0,1,0.25,-2.4492935982947064e-16,1.0,1,-314,9.0,9.0,8.0,9.0,202,1482,1160,443,2024-12-29,165
8.0,4308.0,0,0,1,37.85781893,23.79655564,18,0,0,23,7.956521739130435,0.04347826086956541,-0.273972602739726,0.30434782608695654,0.391304347826087,0.30434782608695654,141.08695652173913,0.92,30.0,0.0,0,0.0,9999,0.0,0.5,8.461538461538462,16,0,1,1.0,-100,0,0,1,0.25,-0.4999999999999997,-0.8660254037844388,0,-100,8.0,7.0,9.0,9.0,203,1531,1154,508,2025-07-31,166
8.0,1472.0,0,1,0,37.86804948,23.71231953,6,0,0,12,6.833333333333333,-0.13333333333333286,-0.536986301369863,0.16666666666666666,0.5833333333333334,0.25,122.08333333333333,0.7058823529411765,87.5,0.0,0,0.0,9999,0.0,0.5,7.25,5,0,1,1.0,-196,0,1,0,0.25,0.8660254037844387,-0.4999999999999998,1,-196,8.0,9.0,9.0,7.0,204,1478,1138,437,2025-04-26,167
6.0,1049.0,0,1,0,37.92302687,23.83532502,12,0,0,23,6.304347826086956,0.09565217391304426,-0.29041095890410956,0.34782608695652173,0.17391304347826086,0.4782608695652174,124.34782608695652,0.7931034482758621,134.0,0.08695652173913049,0,0.0,9999,0.0,0.5,7.166666666666667,7,0,1,1.0,-106,0,1,0,0.23,-0.4999999999999997,-0.8660254037844388,0,-106,7.0,6.0,7.0,6.0,205,1681,1271,703,2025-07-25,168
8.0,3413.0,0,0,1,38.10118277,23.76634121,6,0,0,14,8.071428571428571,0.02857142857142847,-0.31232876712328766,0.35714285714285715,0.07142857142857142,0.5714285714285714,303.92857142857144,0.875,240.0,0.0,0,0.0,9999,0.0,0.5,9.0,4,0,1,1.0,-114,0,0,1,0.215,-0.4999999999999997,-0.8660254037844388,0,-114,9.0,8.0,9.0,7.0,206,1513,1193,479,2025-07-17,169
9.0,2931.0,1,0,0,37.85908428,23.73873005,10,0,0,9,9.444444444444445,0.0,-0.4794520547945205,0.3333333333333333,0.2222222222222222,0.4444444444444444,388.3333333333333,0.9,0.0,0.0,0,0.0,9999,0.0,0.5,8.5,7,0,1,1.0,-175,0,0,1,0.2,0.49999999999999994,-0.8660254037844387,1,-175,8.0,10.0,8.0,10.0,207,1743,1280,789,2025-05-17,170
7.0,1524.0,1,0,0,38.08966229,23.71026684,5,0,0,13,6.384615384615385,0.01538461538461533,-0.6054794520547945,0.23076923076923078,0.38461538461538464,0.38461538461538464,116.92307692307692,0.9285714285714286,0.0,0.0,0,0.0,9999,0.0,0.5,5.0,4,0,1,1.0,-221,0,1,0,0.21,0.8660254037844387,-0.4999999999999998,0,-221,6.0,7.0,8.0,6.0,209,1650,1257,666,2025-04-01,171
5.0,480.0,0,1,0,38.09713398,23.65121649,10,0,0,3,5.666666666666667,0.0,-0.9287671232876712,0.3333333333333333,0.3333333333333333,0.3333333333333333,58.333333333333336,0.6,26.666666666666668,0.0,0,0.0,9999,0.0,0.5,6.5,3,0,1,1.0,-339,1,0,0,0.215,-2.4492935982947064e-16,1.0,0,-339,5.0,6.0,6.0,5.0,210,1473,1233,430,2024-12-04,172
6.0,824.0,0,1,0,37.83427428,23.58469604,5,0,0,12,5.916666666666667,-0.016666666666666607,-0.5945205479452055,0.5,0.3333333333333333,0.16666666666666666,112.5,0.8571428571428571,10.0,0.0,0,0.0,9999,0.0,0.5,7.0,6,0,1,1.0,-217,1,0,0,0.215,0.8660254037844387,-0.4999999999999998,1,-217,6.0,6.0,4.0,5.0,211,1493,1261,455,2025-04-05,173
7.0,4650.0,0,0,1,37.99561772,23.71844551,4,0,0,15,6.8,0.20000000000000018,-0.019178082191780823,0.4,0.26666666666666666,0.3333333333333333,133.0,0.8823529411764706,0.0,0.0,0,0.0,9999,0.0,0.5,7.0,5,0,1,1.0,-7,0,0,1,0.215,-0.5000000000000004,0.8660254037844384,1,-7,8.0,7.0,5.0,8.0,212,1652,1279,669,2025-11-01,174
8.0,1024.0,0,1,0,38.00561558,23.69572451,6,0,0,2,7.5,0.0,-0.852054794520548,0.5,0.0,0.5,190.0,0.6666666666666666,236.25,0.0,0,0.0,9999,0.0,0.5,7.0,4,0,1,1.0,-311,1,0,0,0.22,0.49999999999999994,0.8660254037844387,0,-311,8.0,7.0,9.0,9.0,213,1331,1139,245,2025-01-01,175
7.0,1454.0,0,0,1,38.06069202,23.61169002,6,0,0,21,5.761904761904762,-0.3619047619047615,-0.3424657534246575,0.5238095238095238,0.14285714285714285,0.3333333333333333,142.61904761904762,0.9130434782608695,135.0,0.04761904761904767,0,0.0,9999,0.0,0.5,6.75,6,0,1,1.0,-125,0,1,0,0.25,-0.4999999999999997,-0.8660254037844388,1,-125,8.0,8.0,7.0,6.0,214,1629,1156,636,2025-07-06,176
6.0,1697.0,0,0,1,37.83906352,23.65536116,12,0,0,40,5.9,0.2999999999999998,-0.021917808219178082,0.3,0.35,0.35,95.5,0.8888888888888888,91.0,0.050000000000000044,1,6.0,93,1.0,0.4666666666666667,6.909090909090909,13,1,1,1.0,-8,0,1,0,0.25,-0.8660254037844386,0.5000000000000001,0,-8,6.0,7.0,7.0,7.0,215,1621,1310,628,2025-10-31,177
6.0,597.0,0,0,1,37.95082115,23.65628755,10,0,0,2,6.5,0.0,-0.7780821917808219,0.0,1.0,0.0,67.5,0.6666666666666666,95.0,0.0,0,0.0,9999,0.0,0.5,8.0,2,0,1,1.0,-284,1,0,0,0.245,0.49999999999999994,0.8660254037844387,0,-284,5.0,7.0,7.0,6.0,216,1541,1275,522,2025-01-28,178
8.0,1489.0,0,1,0,38.08327207,23.81603202,14,0,0,2,7.5,0.0,-0.9068493150684932,0.5,0.0,0.5,330.0,0.6666666666666666,392.5,0.0,0,0.0,9999,0.0,0.5,8.0,2,0,1,1.0,-331,0,1,0,0.23,-2.4492935982947064e-16,1.0,0,-331,8.0,8.0,9.0,7.0,217,1628,1282,635,2024-12-12,179
10.0,3836.0,0,0,1,38.05465233,23.78361397,7,0,0,19,9.473684210526315,-0.17368421052631433,-0.2219178082191781,0.2631578947368421,0.3684210526315789,0.3684210526315789,292.63157894736844,0.9047619047619048,63.333333333333336,0.10526315789473684,0,0.0,9999,0.0,0.5,6.25,5,0,1,1.0,-81,0,0,1,0.25,-0.8660254037844384,-0.5000000000000004,0,-81,10.0,10.0,10.0,10.0,218,1640,1202,652,2025-08-19,180
7.0,883.0,0,1,0,38.06575727,23.6715231,7,0,0,23,6.043478260869565,-0.14347826086956506,-0.2328767123287671,0.2608695652173913,0.43478260869565216,0.30434782608695654,83.47826086956522,0.8518518518518519,141.66666666666666,0.08695652173913049,0,0.0,9999,0.0,0.5,6.0,6,0,1,1.0,-85,1,0,0,0.215,-0.8660254037844384,-0.5000000000000004,0,-85,8.0,7.0,8.0,7.0,219,1675,1294,696,2025-08-15,181
6.0,1297.0,0,1,0,37.88220003,23.79536274,7,0,0,22,6.409090909090909,-0.10909090909090935,-0.33424657534246577,0.18181818181818182,0.5,0.3181818181818182,84.31818181818181,0.9166666666666666,138.75,0.0,0,0.0,9999,0.0,0.5,7.0,3,0,1,1.0,-122,0,1,0,0.22,-0.4999999999999997,-0.8660254037844388,0,-122,6.0,6.0,4.0,6.0,221,1725,1189,766,2025-07-09,182
7.0,1489.0,0,1,0,38.08327207,23.81603202,14,0,0,10,7.3,0.0,-0.8082191780821918,0.2,0.2,0.6,194.5,0.8333333333333334,303.3333333333333,0.0,0,0.0,9999,0.0,0.5,8.0,4,0,1,1.0,-295,0,1,0,0.23,0.49999999999999994,0.8660254037844387,0,-295,7.0,8.0,5.0,7.0,222,1628,1157,635,2025-01-17,183
6.0,2286.0,1,0,0,37.97625624,23.65140401,7,0,0,5,6.8,0.0,-0.5205479452054794,0.2,0.2,0.6,163.0,0.7142857142857143,0.0,0.0,0,0.0,9999,0.0,0.5,8.0,3,0,1,1.0,-190,0,0,1,0.21,0.49999999999999994,-0.8660254037844387,0,-190,7.0,6.0,4.0,6.0,223,1677,1201,699,2025-05-02,184
8.0,571.0,0,1,0,38.12293607,23.72325259,14,0,0,2,8.0,0.0,-0.8931506849315068,0.5,0.0,0.5,295.0,0.6666666666666666,137.5,0.0,0,0.0,9999,0.0,0.5,8.75,7,0,1,1.0,-326,1,0,0,0.23,-2.4492935982947064e-16,1.0,0,-326,8.0,7.0,7.0,9.0,224,1671,1177,692,2024-12-17,185
6.0,2029.0,1,0,0,37.90115607,23.81486586,7,0,0,5,7.4,0.0,-0.8383561643835616,0.4,0.2,0.4,107.0,0.8333333333333334,195.0,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-306,0,0,1,0.2,0.49999999999999994,0.8660254037844387,0,-306,7.0,6.0,7.0,6.0,225,1618,1135,623,2025-01-06,186
7.0,735.0,0,0,1,37.99073633,23.86853344,7,0,0,3,7.0,0.0,-0.821917808219178,0.3333333333333333,0.0,0.6666666666666666,128.33333333333334,0.6,0.0,0.0,0,0.0,9999,0.0,0.5,7.5,2,0,1,1.0,-300,1,0,0,0.245,0.49999999999999994,0.8660254037844387,1,-300,8.0,8.0,5.0,6.0,226,1630,1141,638,2025-01-12,187
9.0,1646.0,1,0,0,37.92018859,23.72575045,6,0,0,13,7.923076923076923,-0.023076923076922995,-0.10684931506849316,0.38461538461538464,0.23076923076923078,0.38461538461538464,216.53846153846155,0.8125,143.33333333333334,0.0,0,0.0,9999,0.0,0.5,8.666666666666666,10,0,1,1.0,-39,0,0,1,0.2,-1.0,-1.8369701987210297e-16,0,-39,8.0,8.0,9.0,10.0,227,1690,1207,717,2025-09-30,188
7.0,2740.0,1,0,0,38.124691,23.80826579,4,0,0,2,8.0,0.0,-0.8273972602739726,0.0,0.5,0.5,252.5,0.6666666666666666,245.0,0.0,0,0.0,9999,0.0,0.5,7.5,2,0,1,1.0,-302,0,0,1,0.2,0.49999999999999994,0.8660254037844387,0,-302,7.0,6.0,5.0,8.0,228,1734,1291,779,2025-01-10,189
8.0,1692.0,1,0,0,37.95739835,23.85377221,10,0,0,7,6.714285714285714,0.0,-0.7643835616438356,0.2857142857142857,0.2857142857142857,0.42857142857142855,159.28571428571428,0.7777777777777778,30.0,0.0,0,0.0,9999,0.0,0.5,7.5,3,0,1,1.0,-279,0,1,0,0.2,0.8660254037844386,0.5000000000000001,1,-279,7.0,8.0,9.0,7.0,229,1627,1240,634,2025-02-02,190
7.0,1947.0,1,0,0,38.10092063,23.82195759,16,0,0,9,6.111111111111111,0.0,-0.6794520547945205,0.3333333333333333,0.3333333333333333,0.3333333333333333,75.0,0.8181818181818182,15.0,0.0,0,0.0,9999,0.0,0.5,8.4,6,0,1,1.0,-248,0,1,0,0.21,1.0,6.123233995736766e-17,0,-248,8.0,8.0,8.0,8.0,230,1462,1228,412,2025-03-05,191
7.0,823.0,1,0,0,38.08300977,23.7753618,6,0,0,17,6.0588235294117645,-0.0588235294117645,-0.26575342465753427,0.4117647058823529,0.23529411764705882,0.35294117647058826,120.0,0.7083333333333334,58.333333333333336,0.05882352941176472,0,0.0,9999,0.0,0.5,5.5,3,0,1,1.0,-97,1,0,0,0.195,-0.8660254037844384,-0.5000000000000004,1,-97,6.0,7.0,7.0,7.0,231,1704,1215,737,2025-08-03,192
8.0,1021.0,0,1,0,37.88069423,23.72515572,15,0,0,12,7.25,0.15000000000000036,-0.5150684931506849,0.5833333333333334,0.08333333333333333,0.3333333333333333,179.16666666666666,0.9230769230769231,60.0,0.08333333333333337,0,0.0,9999,0.0,0.5,6.833333333333333,8,0,1,1.0,-188,1,0,0,0.23,0.49999999999999994,-0.8660254037844387,1,-188,7.0,7.0,7.0,7.0,232,1728,1260,770,2025-05-04,193
8.0,1720.0,0,0,1,38.02473808,23.80600363,5,0,0,5,7.8,0.0,-0.6301369863013698,0.6,0.4,0.0,205.0,0.7142857142857143,155.0,0.0,0,0.0,9999,0.0,0.5,7.75,5,0,1,1.0,-230,0,0,1,0.205,1.0,6.123233995736766e-17,1,-230,8.0,8.0,8.0,7.0,233,1759,1207,809,2025-03-23,194
6.0,1078.0,0,1,0,37.93626558,23.77785804,5,0,0,0,0.0,0.0,-0.8356164383561644,0.0,0.0,0.0,0.0,0.0,248.33333333333334,0.0,0,0.0,9999,0.0,0.5,7.0,3,0,1,1.0,-305,0,1,0,0.22,0.49999999999999994,0.8660254037844387,0,-305,6.0,6.0,6.0,5.0,234,1800,1182,868,2025-01-07,195
8.0,2904.0,1,0,0,37.84841447,23.66499923,7,0,0,11,8.0,0.0,-0.136986301369863,0.45454545454545453,0.09090909090909091,0.45454545454545453,287.27272727272725,0.8461538461538461,116.0,0.0,0,0.0,9999,0.0,0.5,6.8,8,0,1,1.0,-50,0,0,1,0.2,-1.0,-1.8369701987210297e-16,0,-50,8.0,9.0,9.0,9.0,235,1623,1177,630,2025-09-19,196
7.0,3697.0,0,0,1,37.97470997,23.58417094,9,0,0,33,6.0,0.0,-0.2054794520547945,0.2727272727272727,0.3939393939393939,0.3333333333333333,120.45454545454545,0.825,190.0,0.06060606060606055,0,0.0,9999,0.0,0.5,7.333333333333333,5,0,1,1.0,-75,0,0,1,0.205,-0.8660254037844384,-0.5000000000000004,0,-75,6.0,7.0,5.0,8.0,236,1657,1181,676,2025-08-25,197
8.0,653.0,0,1,0,37.90882469,23.78501523,4,0,0,4,7.75,0.0,-0.8931506849315068,0.5,0.25,0.25,356.25,0.8,180.0,0.0,0,0.0,9999,0.0,0.5,8.0,2,0,1,1.0,-326,1,0,0,0.215,-2.4492935982947064e-16,1.0,0,-326,9.0,8.0,8.0,7.0,238,1478,1151,436,2024-12-17,198
9.0,4650.0,0,0,1,37.99561772,23.71844551,4,0,0,8,8.125,0.0,-0.4191780821917808,0.125,0.375,0.5,246.875,0.8888888888888888,296.42857142857144,0.0,0,0.0,9999,0.0,0.5,7.5,2,0,1,1.0,-153,0,0,1,0.215,1.2246467991473532e-16,-1.0,1,-153,10.0,10.0,7.0,9.0,239,1652,1128,669,2025-06-08,199
7.0,808.0,1,0,0,38.1214978,23.67603717,2,0,0,0,0.0,0.0,-0.9452054794520548,0.0,0.0,0.0,0.0,0.0,53.333333333333336,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-345,1,0,0,0.21,-0.5000000000000004,0.8660254037844384,0,-345,8.0,7.0,6.0,8.0,240,1778,1121,835,2024-11-28,200
9.0,3244.0,0,0,1,37.93994843,23.83077178,3,0,0,5,7.8,0.0,-0.6465753424657534,0.4,0.2,0.4,194.0,0.7142857142857143,231.0,0.0,0,0.0,9999,0.0,0.5,9.333333333333334,4,0,1,1.0,-236,0,0,1,0.215,1.0,6.123233995736766e-17,0,-236,8.0,9.0,9.0,10.0,242,1543,1193,524,2025-03-17,201
5.0,2415.0,1,0,0,38.05384289,23.7287649,16,0,0,26,6.115384615384615,-0.01538461538461533,-0.03287671232876712,0.3076923076923077,0.34615384615384615,0.34615384615384615,124.42307692307692,0.896551724137931,156.25,0.0,0,0.0,9999,0.0,0.5,6.466666666666667,16,0,1,1.0,-12,0,0,1,0.21,-0.8660254037844386,0.5000000000000001,0,-12,4.0,6.0,3.0,4.0,243,1587,1313,579,2025-10-27,202
7.0,2136.0,1,0,0,38.0190566,23.64360944,8,0,0,13,7.615384615384615,0.0846153846153852,-0.6767123287671233,0.23076923076923078,0.46153846153846156,0.3076923076923077,171.53846153846155,0.8125,497.5,0.0,0,0.0,9999,0.0,0.5,9.0,5,0,1,1.0,-247,0,0,1,0.2,1.0,6.123233995736766e-17,0,-247,8.0,8.0,7.0,6.0,244,1609,1175,611,2025-03-06,203
7.0,1021.0,0,1,0,37.88069423,23.72515572,15,0,0,10,6.5,0.0,-0.726027397260274,0.4,0.3,0.3,122.5,0.9090909090909091,108.33333333333333,0.0,0,0.0,9999,0.0,0.5,7.0,6,0,1,1.0,-265,1,0,0,0.23,0.8660254037844386,0.5000000000000001,1,-265,8.0,8.0,5.0,8.0,246,1728,1256,770,2025-02-16,204
8.0,1419.0,1,0,0,37.96453261,23.62699515,2,0,0,16,8.0625,0.037499999999999645,-0.3561643835616438,0.3125,0.375,0.3125,188.125,0.8888888888888888,72.5,0.0,0,0.0,9999,0.0,0.5,9.0,5,0,1,1.0,-130,0,1,0,0.25,-0.4999999999999997,-0.8660254037844388,0,-130,8.0,8.0,9.0,7.0,247,1697,1126,728,2025-07-01,205
6.0,1669.0,1,0,0,37.87376148,23.67447379,14,0,0,12,6.916666666666667,0.18333333333333268,-0.2273972602739726,0.3333333333333333,0.25,0.4166666666666667,148.33333333333334,0.8571428571428571,502.5,0.0,0,0.0,9999,0.0,0.5,8.3,11,0,1,1.0,-83,0,1,0,0.25,-0.8660254037844384,-0.5000000000000004,1,-83,5.0,7.0,4.0,7.0,248,1693,1279,720,2025-08-17,206
7.0,4061.0,0,0,1,38.09702761,23.6674206,18,0,0,15,6.466666666666667,0.033333333333333215,-0.6602739726027397,0.26666666666666666,0.3333333333333333,0.4,69.66666666666667,0.8823529411764706,140.0,0.0,1,7.0,35,1.0,0.9428571428571428,7.0,9,1,1,1.0,-241,0,0,1,0.25,1.0,6.123233995736766e-17,0,-241,6.0,7.0,5.0,8.0,249,1524,1285,495,2025-03-12,207
7.0,499.0,0,1,0,38.07116111,23.62014194,11,0,0,9,8.222222222222221,0.0,-0.6657534246575343,0.2222222222222222,0.4444444444444444,0.3333333333333333,224.44444444444446,0.8181818181818182,123.0,0.0,0,0.0,9999,0.0,0.5,7.5,6,0,1,1.0,-243,1,0,0,0.215,1.0,6.123233995736766e-17,0,-243,8.0,6.0,8.0,7.0,250,1756,1151,805,2025-03-10,208
9.0,1451.0,0,1,0,38.00138921,23.72845075,15,0,0,22,9.545454545454545,-0.04545454545454497,-0.1643835616438356,0.3181818181818182,0.5,0.18181818181818182,240.0,0.7857142857142857,415.0,0.0,0,0.0,9999,0.0,0.5,8.083333333333334,14,0,1,1.0,-60,0,0,1,0.22,-1.0,-1.8369701987210297e-16,0,-60,9.0,9.0,10.0,9.0,251,1377,1187,300,2025-09-09,209
6.0,1757.0,1,0,0,37.92890613,23.69221128,9,0,0,24,6.833333333333333,-0.13333333333333286,-0.273972602739726,0.16666666666666666,0.2916666666666667,0.5416666666666666,180.83333333333334,0.8888888888888888,55.0,0.0,0,0.0,9999,0.0,0.5,6.8,9,0,1,1.0,-100,0,1,0,0.2,-0.4999999999999997,-0.8660254037844388,0,-100,5.0,6.0,5.0,6.0,252,1814,1219,891,2025-07-31,210
6.0,717.0,0,1,0,38.12445048,23.75182311,6,0,0,11,6.818181818181818,0.08181818181818201,-0.7342465753424657,0.09090909090909091,0.2727272727272727,0.6363636363636364,205.9090909090909,0.8461538461538461,171.0,0.0,0,0.0,9999,0.0,0.5,6.0,6,0,1,1.0,-268,1,0,0,0.215,0.8660254037844386,0.5000000000000001,0,-268,7.0,6.0,6.0,5.0,254,1419,1262,359,2025-02-13,211
8.0,2843.0,1,0,0,38.01027184,23.7331835,11,0,0,3,6.666666666666667,0.0,-0.6273972602739726,0.0,0.3333333333333333,0.6666666666666666,185.0,0.75,305.0,0.0,0,0.0,9999,0.0,0.5,7.0,6,0,1,1.0,-229,0,0,1,0.25,1.0,6.123233995736766e-17,0,-229,8.0,8.0,7.0,7.0,255,1751,1312,799,2025-03-24,212
6.0,1329.0,0,1,0,37.96861526,23.82332557,12,0,0,5,7.0,0.0,-0.4383561643835616,0.4,0.4,0.2,102.0,0.8333333333333334,280.0,0.0,0,0.0,9999,0.0,0.5,7.222222222222222,10,0,1,1.0,-160,0,1,0,0.23,1.2246467991473532e-16,-1.0,1,-160,5.0,6.0,7.0,7.0,257,1423,1161,366,2025-06-01,213
7.0,3599.0,0,0,1,37.96493191,23.65246884,12,0,0,19,7.894736842105263,0.4052631578947379,-0.31232876712328766,0.2631578947368421,0.21052631578947367,0.5263157894736842,255.52631578947367,0.8260869565217391,209.0,0.0,0,0.0,9999,0.0,0.5,6.666666666666667,7,0,1,1.0,-114,0,0,1,0.205,-0.4999999999999997,-0.8660254037844388,0,-114,7.0,8.0,8.0,7.0,258,1407,1309,344,2025-07-17,214
9.0,1181.0,0,1,0,38.07426739,23.6623862,9,0,0,12,8.166666666666666,0.033333333333333215,-0.2191780821917808,0.25,0.25,0.5,296.6666666666667,0.9230769230769231,309.44444444444446,0.0,0,0.0,9999,0.0,0.5,8.375,10,0,1,1.0,-80,0,1,0,0.25,-0.8660254037844384,-0.5000000000000004,0,-80,10.0,9.0,10.0,9.0,259,1706,1128,739,2025-08-20,215
8.0,906.0,0,1,0,38.12617955,23.79190476,11,0,0,18,8.055555555555555,-0.155555555555555,-0.3232876712328767,0.2777777777777778,0.2222222222222222,0.5,209.72222222222223,0.9,453.3333333333333,0.0,0,0.0,9999,0.0,0.5,7.153846153846154,14,0,1,1.0,-118,0,1,0,0.23,-0.4999999999999997,-0.8660254037844388,1,-118,9.0,8.0,6.0,7.0,261,1415,1146,353,2025-07-13,216
8.0,1794.0,0,0,1,38.10339295,23.85036881,8,0,0,1,8.0,0.0,-0.9506849315068493,1.0,0.0,0.0,220.0,0.5,214.16666666666666,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-347,0,0,1,0.205,-0.5000000000000004,0.8660254037844384,0,-347,9.0,8.0,7.0,7.0,262,1465,1242,417,2024-11-26,217
6.0,2005.0,1,0,0,38.0659031,23.66327438,5,0,0,5,6.4,0.0,-0.8849315068493151,0.4,0.0,0.6,172.0,0.8333333333333334,79.16666666666667,0.0,0,0.0,9999,0.0,0.5,5.0,2,0,1,1.0,-323,0,0,1,0.21,-2.4492935982947064e-16,1.0,0,-323,5.0,7.0,5.0,5.0,263,1475,1215,432,2024-12-20,218
